"","V1","V2","V3","V4","F1","F2","theta_V1","theta_V2","theta_V3","theta_V4","theta_F1","theta_F2"
"213",0.2,0.5,0.5,0,3,3,0.0234659727023715,0.0388348785419268,0.0343428214458295,0.033906766769635,0.348132196395635,0.173596770727402
"214",0.3,0.5,0.5,0,3,3,0.026356750949703,0.0388731115150057,0.0343792356927305,0.0339155902261581,0.348340183009774,0.173859457854846
"215",0.4,0.5,0.5,0,3,3,0.0299742536705998,0.0389210662734105,0.0344249170074762,0.0339266639186029,0.348601410728663,0.174189326247036
"216",0.5,0.5,0.5,0,3,3,0.0345847784615847,0.0389823637728567,0.0344833210693515,0.0339408294453043,0.348935897166462,0.174611602267064
"217",0,0,0,0.1,3,3,0.0189132349395203,0.0211151216134512,0.018391498269884,0.0370699125869906,0.346788683548411,0.161132643205939
"218",0.1,0,0,0.1,3,3,0.0208300625131009,0.0211314950952096,0.0184068136426208,0.0370764084497041,0.346928666761972,0.161308382881297
"219",0.2,0,0,0.1,3,3,0.0231510433976594,0.0211513509717076,0.0184253887192914,0.0370842882147077,0.347098558320086,0.161521648339644
"220",0.3,0,0,0.1,3,3,0.0260066365426519,0.0211758259221248,0.0184482884673802,0.0370940045616175,0.347308177098547,0.161784750120391
"221",0.4,0,0,0.1,3,3,0.0295821702111949,0.0212065425719376,0.0184770337488752,0.0371062042932186,0.347571574909343,0.162115300239992
"222",0.5,0,0,0.1,3,3,0.0341429131692305,0.0212458386366414,0.0185138168326911,0.0371218204018232,0.347909063974358,0.162538746521912
"223",0,0.1,0,0.1,3,3,0.0189315709224897,0.0232501330260634,0.0184622778757209,0.0370744253804533,0.346885925641108,0.161945578311422
"224",0.1,0.1,0,0.1,3,3,0.0208501599175671,0.023267948146852,0.0184775565050401,0.0370809155803621,0.347025831163661,0.162121314533233
"225",0.2,0.1,0,0.1,3,3,0.0231732246317427,0.0232895517412625,0.0184960867108359,0.0370887883580095,0.347195625821162,0.162334572121288
"226",0.3,0.1,0,0.1,3,3,0.0260312983785531,0.0233161800846253,0.0185189306021533,0.037098495877905,0.347405120388197,0.162597657753892
"227",0.4,0.1,0,0.1,3,3,0.0296097923193858,0.0233495977398486,0.0185476047945171,0.0371106841405617,0.347668353630907,0.162928175993492
"228",0.5,0.1,0,0.1,3,3,0.0341740489293164,0.0233923464462404,0.0185842951109721,0.0371262848483333,0.348005616000827,0.163351560050712
"229",0,0.2,0,0.1,3,3,0.0189536065983524,0.0258298590919471,0.0185473666706096,0.0370798458010771,0.347002766145438,0.162925429905101
"230",0.1,0.2,0,0.1,3,3,0.0208743117261186,0.0258493431033992,0.0185625992880219,0.0370863290793141,0.347142575688601,0.163101140059331
"231",0.2,0.2,0,0.1,3,3,0.0231998796727917,0.0258729697537888,0.0185810733275774,0.0370941933195816,0.347312250739071,0.163314361638437
"232",0.3,0.2,0,0.1,3,3,0.0260609329126977,0.0259020904687857,0.0186038473381599,0.0371038900599316,0.347521592164758,0.163577395168865
"233",0.4,0.2,0,0.1,3,3,0.0296429818950064,0.025938633854078,0.018632432659561,0.0371160643268226,0.347784622820549,0.163907834125306
"234",0.5,0.2,0,0.1,3,3,0.0342114571409419,0.0259853773155284,0.0186690071247559,0.0371316462590083,0.348121606674627,0.164331091105997
"235",0,0.3,0,0.1,3,3,0.018980458641849,0.0289939861884972,0.0186510944807567,0.0370864466531445,0.347145111704797,0.164123732177871
"236",0.1,0.3,0,0.1,3,3,0.0209037413410914,0.0290154015890302,0.0186662680719927,0.0370929213115813,0.347284800137308,0.164299375381341
"237",0.2,0.3,0,0.1,3,3,0.0232323580074973,0.0290413692553266,0.0186846700925034,0.0371007749249726,0.347454324421674,0.16451251044992
"238",0.3,0.3,0,0.1,3,3,0.0260970394448804,0.0290733736640777,0.0187073545575768,0.0371104582568126,0.347663473089776,0.164775428012638
"239",0.4,0.3,0,0.1,3,3,0.0296834165731749,0.0291135328636782,0.0187358261017935,0.0371226151304065,0.347926249232446,0.165105704610569
"240",0.5,0.3,0,0.1,3,3,0.0342570263803073,0.0291648962197494,0.0187722524286575,0.0371381737570004,0.348262884025632,0.165528722816382
"241",0,0.4,0,0.1,3,3,0.0190136628298004,0.0329378189644081,0.0187794225458754,0.0370946024606215,0.347321080710661,0.165612050697079
"242",0.1,0.4,0,0.1,3,3,0.0209401311099843,0.0329614539203693,0.0187945183243504,0.03710106615864,0.347460612633752,0.16578755324486
"243",0.2,0.4,0,0.1,3,3,0.0232725150698777,0.0329901115202286,0.0188128254583687,0.0371089062682831,0.347629942342058,0.166000511247243
"244",0.3,0.4,0,0.1,3,3,0.0261416789639302,0.0330254288209952,0.0188353920369086,0.0371185725756538,0.347838842671086,0.166263199139604
"245",0.4,0.4,0,0.1,3,3,0.0297334018629075,0.0330697409709747,0.0188637139509365,0.0371307073903327,0.348101291664993,0.166593166903141
"246",0.5,0.4,0,0.1,3,3,0.0343133511128776,0.0331264087129399,0.0188999457457006,0.0371462365050943,0.348437479120629,0.167015751976923
"247",0,0.5,0,0.1,3,3,0.0190553223090913,0.037934685663058,0.0189405261270686,0.0371048248837438,0.347541781421489,0.167489673409364
"248",0.1,0.5,0,0.1,3,3,0.0209857845167847,0.0379608212778487,0.0189555162969981,0.0371112743334877,0.347681105856639,0.167664902644459
"249",0.2,0.5,0,0.1,3,3,0.0233228908015873,0.0379925089361681,0.0189736947345911,0.0371190969018161,0.347850178010971,0.167877521212272
"250",0.3,0.5,0,0.1,3,3,0.0261976720348346,0.0380315571112315,0.0189961015634467,0.0371287411172616,0.348058750304405,0.168139776628941
"251",0.4,0.5,0,0.1,3,3,0.0297960918477397,0.0380805446343687,0.0190242209643403,0.03714084734765,0.348320768365275,0.168469176213985
"252",0.5,0.5,0,0.1,3,3,0.0343839790559378,0.0381431812988749,0.0190601899252534,0.037156338292903,0.34865636869769,0.168890987423329
"253",0,0,0.1,0.1,3,3,0.0189293766678512,0.0211817230247148,0.0202701024972306,0.0370738854542734,0.346874289636466,0.161848180101692
"254",0.1,0,0.1,0.1,3,3,0.0208477579296781,0.0211980657842051,0.0202868065802109,0.0370803770152079,0.347014219194583,0.162024040180514
"255",0.2,0,0.1,0.1,3,3,0.0231705776818842,0.0212178841045509,0.020307065428761,0.0370882514556457,0.34718404329297,0.162237448437515
"256",0.3,0,0.1,0.1,3,3,0.026028361023601,0.0212423122383234,0.0203320401244207,0.0370979610473051,0.347393574673195,0.162500720598505
"257",0.4,0,0.1,0.1,3,3,0.0296065102762503,0.0212729691892848,0.0203633885740221,0.0371101519511174,0.347656855075977,0.16283147437619
"258",0.5,0,0.1,0.1,3,3,0.0341703607932067,0.02131218714387,0.0204035001733392,0.0371257561152065,0.347994179570073,0.16325516239038
"259",0,0.1,0.1,0.1,3,3,0.0189477183961933,0.0233228193434452,0.0203474523113985,0.0370783977113111,0.346971547320451,0.162663292073487
"260",0.1,0.1,0.1,0.1,3,3,0.0208678614211618,0.0233405999972497,0.0203641151905083,0.0370848835865033,0.347111398641221,0.162839144691875
"261",0.2,0.1,0.1,0.1,3,3,0.0231927653162563,0.0233621614720808,0.0203843237346923,0.0370927510119008,0.347281125179584,0.163052540229325
"262",0.3,0.1,0.1,0.1,3,3,0.0260530294854483,0.0233887373313505,0.0204092358302649,0.0371024517429466,0.34749053154287,0.163315790269273
"263",0.4,0.1,0.1,0.1,3,3,0.0296341390381331,0.0234220881007006,0.0204405046469358,0.0371146311366715,0.347753646382236,0.163646504689184
"264",0.5,0.1,0.1,0.1,3,3,0.034201502840221,0.0234647493642724,0.0204805123983162,0.0371302198489582,0.348090742934421,0.16407012094073
"265",0,0.2,0.1,0.1,3,3,0.0189697586210265,0.0259096442510307,0.0204404254280353,0.0370838169090777,0.347088394081025,0.163645666424851
"266",0.1,0.2,0.1,0.1,3,3,0.0208920179658384,0.0259290891004833,0.0204570367853547,0.0370902958363337,0.347228148789271,0.163821488208327
"267",0.2,0.2,0.1,0.1,3,3,0.0232194252066102,0.0259526679120245,0.0204771824523432,0.037098154692962,0.34739775495985,0.164034841965639
"268",0.3,0.2,0.1,0.1,3,3,0.0260826688285632,0.0259817290478911,0.0205020163429073,0.0371078446064929,0.347607007255493,0.164298032806347
"269",0.4,0.2,0.1,0.1,3,3,0.0296673330861807,0.0260181965592975,0.0205331857460964,0.037120009958057,0.34786991836422,0.164628659058556
"270",0.5,0.2,0.1,0.1,3,3,0.0342389146478781,0.0260648409227165,0.020573063980339,0.0371355798374968,0.348206734970801,0.165052136900726
"271",0,0.3,0.1,0.1,3,3,0.0189966124691233,0.0290820673677693,0.0205537426466284,0.0370904153546841,0.347230727465875,0.164846891951823
"272",0.1,0.3,0.1,0.1,3,3,0.0209214492599682,0.0291034376263556,0.0205702880260909,0.0370968856327069,0.347370360336122,0.165022641066557
"273",0.2,0.3,0.1,0.1,3,3,0.0232519049415071,0.0291293501749231,0.020590353209606,0.0371047338273719,0.347539814867306,0.16523590139425
"274",0.3,0.3,0.1,0.1,3,3,0.0261187762172167,0.029161285981607,0.020615087058898,0.0371144102897568,0.347748873339854,0.165498967756329
"275",0.4,0.3,0.1,0.1,3,3,0.0297077676242084,0.0292013578909936,0.0206461293991276,0.0371265581960642,0.348011528622858,0.165829421000048
"276",0.5,0.3,0.1,0.1,3,3,0.0342844819911581,0.0292526073742288,0.0206858422891345,0.0371421047065685,0.348347994540576,0.166252646509242
"277",0,0.4,0.1,0.1,3,3,0.0190298128034861,0.0330355561695835,0.0206938992032625,0.037098566697924,0.347406649215547,0.166338574845249
"278",0.1,0.4,0.1,0.1,3,3,0.0209578344452561,0.0330591382798788,0.0207103577897028,0.0371050259833551,0.347546124750187,0.166514176415534
"279",0.2,0.4,0.1,0.1,3,3,0.0232920563972197,0.0330877313882829,0.020730317153824,0.0371128606356343,0.347715383710082,0.166727251332554
"280",0.3,0.4,0.1,0.1,3,3,0.0261634086547865,0.0331229684813279,0.0207549195680269,0.0371225200272856,0.347924192638032,0.166990077773608
"281",0.4,0.4,0.1,0.1,3,3,0.0297577436491466,0.0331671786784044,0.0207857951399563,0.0371346458186136,0.348186519292533,0.167320209368529
"282",0.5,0.4,0.1,0.1,3,3,0.0343407941695645,0.033223713606526,0.0208252913224666,0.0371501627494308,0.348522536044942,0.167742985441813
"283",0,0.5,0.1,0.1,3,3,0.0190714573488524,0.0380434928771052,0.0208697948422519,0.037108781055895,0.347627237241264,0.168219994550128
"284",0.1,0.5,0.1,0.1,3,3,0.0210034710492457,0.0380695657095373,0.0208861359212705,0.0371152260596613,0.347766504375187,0.168395314525281
"285",0.2,0.5,0.1,0.1,3,3,0.0233424129207223,0.0381011767996118,0.0209059521118839,0.0371230431309826,0.347935504688524,0.168608039993636
"286",0.3,0.5,0.1,0.1,3,3,0.0262193793391022,0.038140129831128,0.0209303768450148,0.0371326803834255,0.348143984260887,0.168870421662359
"287",0.4,0.5,0.1,0.1,3,3,0.0298204069360407,0.0381889965595295,0.0209610272401377,0.0371447775339046,0.348405878372881,0.169199969720764
"288",0.5,0.5,0.1,0.1,3,3,0.034411389441661,0.0382514761225559,0.0210002312959718,0.0371602562279636,0.3487413060319,0.169621952416313
"289",0,0,0.2,0.1,3,3,0.0189488600561076,0.0212620941390821,0.0225484567884205,0.0370786784984843,0.34697760045614,0.162714100144995
"290",0.1,0,0.2,0.1,3,3,0.0208691160145872,0.0212783979587461,0.0225667832187573,0.0370851647546234,0.347117462753471,0.16289008543004
"291",0.2,0,0.2,0.1,3,3,0.0231941543565649,0.0212981687018745,0.0225890089610308,0.0370930326322502,0.347287202405716,0.163103641648803
"292",0.3,0,0.2,0.1,3,3,0.0260545798411484,0.021322537565792,0.0226164072433375,0.0371027339036077,0.347496624585859,0.163367089382226
"293",0.4,0,0.2,0.1,3,3,0.0296358838816566,0.0213531190080289,0.0226507958210713,0.0371149139452087,0.347759758651066,0.163698051230122
"294",0.5,0,0.2,0.1,3,3,0.0342034817285646,0.0213922382905444,0.0226947938933292,0.0371305034305301,0.348096878639564,0.164121982724272
"295",0,0.1,0.2,0.1,3,3,0.0189672063089383,0.0234105194713842,0.0226335198497814,0.0370831895162696,0.347074864187438,0.163531742551484
"296",0.1,0.1,0.2,0.1,3,3,0.0208892242138427,0.0234282565185611,0.022651799472341,0.0370896700602157,0.347214647609694,0.163707715565968
"297",0.2,0.1,0.2,0.1,3,3,0.0232163468063776,0.0234497647283766,0.0226739680852309,0.0370975308911445,0.347384288934322,0.163921253236764
"298",0.3,0.1,0.2,0.1,3,3,0.026079253070505,0.0234762742591629,0.0227012953054381,0.0371072232635613,0.347593585162553,0.164184671683584
"299",0.4,0.1,0.2,0.1,3,3,0.0296635170636423,0.0235095405720088,0.022735593538159,0.0371193917480566,0.347856552508313,0.164515585201221
"300",0.5,0.1,0.2,0.1,3,3,0.034234627304447,0.0235520915525611,0.02277947388801,0.0371349657238926,0.348193443114291,0.164939433496672
"301",0,0.2,0.2,0.1,3,3,0.0189892491364839,0.0260058905848792,0.0227357446918756,0.0370886065303179,0.34719170320691,0.164517044294132
"302",0.1,0.2,0.2,0.1,3,3,0.0209133833133153,0.0260252859961793,0.0227539658902174,0.037095080096433,0.34733138928283,0.164692980759123
"303",0.2,0.2,0.2,0.1,3,3,0.0232430090650791,0.0260488044408239,0.0227760632226179,0.0371029323229049,0.3475009093583,0.164906469733347
"304",0.3,0.2,0.2,0.1,3,3,0.0261088943494968,0.0260777904394303,0.0228033018203278,0.0371126138345286,0.347710050443746,0.165169820471386
"305",0.4,0.2,0.2,0.1,3,3,0.0296967121861114,0.0261141623412091,0.02283748745804,0.0371247682241457,0.347972812734986,0.165500635176863
"306",0.5,0.2,0.2,0.1,3,3,0.0342720385937566,0.0261606819694681,0.0228812212270457,0.0371403233025135,0.348309421748553,0.165924331502451
"307",0,0.3,0.2,0.1,3,3,0.0190161016613783,0.0291882950887372,0.0228603079003376,0.0370952012154512,0.347334003372939,0.165721653610167
"308",0.1,0.3,0.2,0.1,3,3,0.0209428128009147,0.0292096085109384,0.0228784544431226,0.0371016660988931,0.347473566768865,0.165897510564372
"309",0.2,0.3,0.2,0.1,3,3,0.0232754862650446,0.0292354516873942,0.022900460729662,0.0371095076234666,0.347642934193095,0.166110897826519
"310",0.3,0.3,0.2,0.1,3,3,0.0261449980835014,0.0292673011986662,0.0229275861979959,0.0371191756360385,0.347851880228883,0.166374113908551
"311",0.4,0.3,0.2,0.1,3,3,0.0297371413163559,0.029307263385512,0.0229616282189691,0.0371313125219527,0.348114385183058,0.166704742873063
"312",0.5,0.3,0.2,0.1,3,3,0.0343175977613422,0.0293583698772015,0.0230051752298624,0.0371468441604262,0.348450641636747,0.167128170660506
"313",0,0.4,0.2,0.1,3,3,0.0190492930504424,0.0331533922627711,0.0230143259988604,0.0371033461241941,0.347509845393076,0.167217216805043
"314",0.1,0.4,0.2,0.1,3,3,0.0209791877528191,0.0331769080446894,0.0230323745860707,0.0371097999788507,0.347649250500598,0.167392917984632
"315",0.2,0.4,0.2,0.1,3,3,0.0233156257741716,0.0332054202382731,0.0230542614726914,0.037117627917945,0.347818421213378,0.167606109887742
"316",0.3,0.4,0.2,0.1,3,3,0.0261896162267895,0.0332405567453142,0.0230812386832013,0.0371272788079778,0.348027116320128,0.167869073820181
"317",0.4,0.4,0.2,0.1,3,3,0.029787099739561,0.033284639170011,0.0231150926727723,0.0371393935164371,0.34828929095191,0.168199365856263
"318",0.5,0.4,0.2,0.1,3,3,0.0343738875770175,0.033341007800611,0.0231583954924883,0.0371548955000872,0.348625096154778,0.168622324779568
"319",0,0.5,0.2,0.1,3,3,0.0190909142579881,0.0381746228399908,0.0232075394043586,0.0371135494585312,0.347730269374642,0.169102991001642
"320",0.1,0.5,0.2,0.1,3,3,0.0210247982616417,0.0382006171655236,0.0232254557756198,0.0371199889948223,0.34786946504233,0.169278400741608
"321",0.2,0.5,0.2,0.1,3,3,0.023365952707785,0.0382321325382959,0.0232471815974379,0.0371277993093818,0.348038375863881,0.169491231286058
"322",0.3,0.5,0.2,0.1,3,3,0.0262455527857515,0.0382709666794492,0.0232739589787065,0.0371374280087668,0.348246740118943,0.16975373583065
"323",0.4,0.5,0.2,0.1,3,3,0.0298497228693021,0.0383196825526983,0.0233075598184326,0.0371495140149684,0.34850848038712,0.170083426090669
"324",0.5,0.5,0.2,0.1,3,3,0.0344444345115573,0.0383819660739707,0.0233505343907596,0.0371649776898281,0.34884369428009,0.170505568475971
"325",0,0,0.3,0.1,3,3,0.0189727388494687,0.0213605697313522,0.025357010692857,0.0370845494357108,0.34710419196345,0.163778744516929
"326",0.1,0,0.3,0.1,3,3,0.0208952914246498,0.0213768228395798,0.0253772375068591,0.0370910290094598,0.347243967818969,0.163954850597569
"327",0.2,0,0.3,0.1,3,3,0.0232230473484109,0.0213965316574466,0.0254017669857556,0.0370988886254309,0.347413599128649,0.164168548553309
"328",0.3,0,0.3,0.1,3,3,0.0260867087244888,0.0214208234389517,0.0254320035206164,0.0371085794323067,0.347622881528297,0.164432162660233
"329",0.4,0,0.3,0.1,3,3,0.029671875692132,0.0214513067863465,0.0254699517239779,0.0371207458286617,0.347885828824397,0.164763318275894
"330",0.5,0,0.3,0.1,3,3,0.0342440606856583,0.0214902980752411,0.0255184992481264,0.0371363169040689,0.348222688769959,0.165187469864944
"331",0,0.1,0.3,0.1,3,3,0.0189910867836696,0.0235179530435349,0.0254511646946909,0.0370890579872959,0.347201442642364,0.164599330074136
"332",0.1,0.1,0.3,0.1,3,3,0.0209154011629793,0.0235356334223132,0.0254713375286354,0.0370955318186677,0.347341138878668,0.164775418038416
"333",0.2,0.1,0.3,0.1,3,3,0.0232452410371575,0.0235570724514329,0.0254958011505257,0.03710338435214,0.347510670970351,0.164989090376386
"334",0.3,0.1,0.3,0.1,3,3,0.026111382620996,0.0235834958980615,0.025525955809076,0.0371130662166088,0.347719826331682,0.165252666499861
"335",0.4,0.1,0.3,0.1,3,3,0.0296995085067433,0.0236166527129072,0.0255637999927856,0.0371252210028895,0.347982605570143,0.165583762904259
"336",0.5,0.1,0.3,0.1,3,3,0.0342752040852066,0.0236590609149789,0.0256122121094846,0.0371407765040613,0.348319234470441,0.166007817434858
"337",0,0.2,0.3,0.1,3,3,0.0190131281755295,0.0261237635460125,0.0255642872629517,0.0370944711929935,0.347318247692437,0.165588028244676
"338",0.1,0.2,0.3,0.1,3,3,0.0209395583297258,0.0261430948786977,0.0255843928698541,0.0371009380128398,0.34745784573261,0.165764072736953
"339",0.2,0.2,0.3,0.1,3,3,0.0232719006168819,0.0261665351185095,0.0256087744981877,0.0371087819013323,0.347627255550289,0.165977687991736
"340",0.3,0.2,0.3,0.1,3,3,0.0261410200782239,0.0261954238465499,0.0256388272651865,0.0371184528564679,0.347836254527373,0.166241186103254
"341",0.4,0.2,0.3,0.1,3,3,0.029732698024003,0.0262316720931236,0.0256765420811304,0.037130593488711,0.348098827182804,0.16657217080832
"342",0.5,0.2,0.3,0.1,3,3,0.0343126069603088,0.0262780306131253,0.025724785936553,0.0371461300204906,0.348435172597654,0.166996056968381
"343",0,0.3,0.3,0.1,3,3,0.0190399734752097,0.0293183510686971,0.025702087316138,0.0371010599014694,0.347460477514298,0.166796549736521
"344",0.1,0.3,0.3,0.1,3,3,0.0209689794688215,0.0293395910547205,0.0257221072455093,0.0371075180012815,0.347599951902674,0.166972506444671
"345",0.2,0.3,0.3,0.1,3,3,0.0233043679505191,0.0293653446411267,0.0257463844210543,0.037115351143277,0.347769207904626,0.167186009984301
"346",0.3,0.3,0.3,0.1,3,3,0.0261771118320197,0.029397082777748,0.0257763074553016,0.0371250085457453,0.347978010418339,0.167449361143867
"347",0.4,0.3,0.3,0.1,3,3,0.0297731121471892,0.0294369034799494,0.025813857676723,0.0371371316096773,0.348240324006286,0.167780144742149
"348",0.5,0.3,0.3,0.1,3,3,0.0343581466955322,0.0294878258130954,0.0258618876724789,0.0371526446235064,0.348576314725882,0.168203742817693
"349",0,0.4,0.3,0.1,3,3,0.0190731470358058,0.0332976026467324,0.0258724051568652,0.0371091952536667,0.347636185556187,0.168296575767884
"350",0.1,0.4,0.3,0.1,3,3,0.0210053343646502,0.0333210330531117,0.0258923130258008,0.0371156422845647,0.34777550056446,0.168472366788816
"351",0.2,0.4,0.3,0.1,3,3,0.0233444845387412,0.033349441140104,0.025916453648573,0.03712346179392,0.347944558553,0.16868566298775
"352",0.3,0.4,0.3,0.1,3,3,0.0262217032716337,0.0333844483047942,0.0259462071920721,0.0371331020171079,0.348153108559885,0.168948747279246
"353",0.4,0.4,0.3,0.1,3,3,0.0298230387400921,0.033428366561698,0.0259835425687458,0.0371452028358031,0.348415089902456,0.169279175571184
"354",0.5,0.4,0.3,0.1,3,3,0.0344143975862511,0.0334845217616875,0.0260312937609004,0.0371606861143859,0.348750627020089,0.16970228144031
"355",0,0.5,0.3,0.1,3,3,0.0191147311572791,0.0383350204838456,0.0260859571784811,0.0371193830218825,0.347856363742139,0.17018731689142
"356",0.1,0.5,0.3,0.1,3,3,0.0210509036072069,0.0383609142081799,0.0261057143617024,0.0371258156951246,0.347995468136655,0.1703628046713
"357",0.2,0.5,0.3,0.1,3,3,0.0233947649810986,0.0383923069724863,0.0261296714657092,0.0371336175337473,0.348164264835973,0.170575725250577
"358",0.3,0.5,0.3,0.1,3,3,0.0262775866651299,0.0384309888983245,0.0261591973992903,0.037143235511734,0.348372482309555,0.170838332656586
"359",0.4,0.5,0.3,0.1,3,3,0.0298855999921197,0.0384795117654635,0.0261962445655679,0.0371553075640642,0.348634027255272,0.171168137342387
"360",0.5,0.5,0.3,0.1,3,3,0.0344848710708384,0.038541544717494,0.0262436222919425,0.0371707524602118,0.34896897061058,0.171590398997748
"361",0,0,0.4,0.1,3,3,0.0190024942887345,0.0214832387429018,0.0288818069071932,0.037091859986054,0.347261898043433,0.165110630140966
"362",0.1,0,0.4,0.1,3,3,0.0209279070410999,0.0214994237139027,0.0289042535202336,0.0370983309341252,0.347401559567,0.165286832101795
"363",0.2,0,0.4,0.1,3,3,0.0232590468836642,0.0215190493848307,0.0289314735775511,0.037106179894993,0.347571047876572,0.165500640436071
"364",0.3,0,0.4,0.1,3,3,0.0261267367592867,0.0215432377641945,0.028965024361024,0.0371158572207511,0.347780146283558,0.165764380242665
"365",0.4,0,0.4,0.1,3,3,0.0297167115437582,0.0215735896902374,0.0290071281532108,0.0371280060648265,0.348042848606823,0.16609567492956
"366",0.5,0,0.4,0.1,3,3,0.0342946035892127,0.0216124098054816,0.0290609850526149,0.0371435535065004,0.348379368999873,0.166519969914081
"367",0,0.1,0.4,0.1,3,3,0.0190208379312958,0.02365174504974,0.0289866652200567,0.0370963639012809,0.347359098652474,0.165934617295153
"368",0.1,0.1,0.4,0.1,3,3,0.0209480117059021,0.0236693494810973,0.0290090485287431,0.0371028290736431,0.347498679701611,0.166110793986831
"369",0.2,0.1,0.4,0.1,3,3,0.0232812344106628,0.0236906958522287,0.0290361913875817,0.0371106709119208,0.34766806776235,0.166324568042946
"370",0.3,0.1,0.4,0.1,3,3,0.0261514029355737,0.0237170041036129,0.0290696462553376,0.03712033924701,0.347877037879987,0.166588259223107
"371",0.4,0.1,0.4,0.1,3,3,0.0297443343461196,0.0237500145711623,0.0291116282998734,0.0371324764229058,0.348139570614674,0.166919481402507
"372",0.5,0.1,0.4,0.1,3,3,0.0343257335411276,0.0237922322664514,0.0291653269024698,0.0371480082197152,0.348475858066987,0.167343662403215
"373",0,0.2,0.4,0.1,3,3,0.0190428698959104,0.0262705078161625,0.0291126094373108,0.0371017704954397,0.347475820971392,0.166927226473862
"374",0.1,0.2,0.4,0.1,3,3,0.0209721581021953,0.0262897535324889,0.029134914115627,0.0371082286188826,0.347615302844524,0.167103351228815
"375",0.2,0.2,0.4,0.1,3,3,0.0233078814384173,0.0263130893488743,0.0291619611171309,0.0371160617679431,0.347784567461476,0.16731705797421
"376",0.3,0.2,0.4,0.1,3,3,0.0261810254068483,0.0263418483017979,0.0291952969340917,0.0371257191406206,0.347993379776072,0.167580658572894
"377",0.4,0.2,0.4,0.1,3,3,0.0297775054577282,0.0263779317608411,0.0292371279456248,0.0371378420981832,0.348255704187829,0.16791175334107
"378",0.5,0.2,0.4,0.1,3,3,0.034363113103114,0.0264240759217373,0.0292906303292695,0.0371533548485707,0.348591706016397,0.16833574600042
"379",0,0.3,0.4,0.1,3,3,0.0190696969495704,0.0294801957185625,0.0292659677572595,0.0371083495038698,0.347617914289864,0.168140229103097
"380",0.1,0.3,0.4,0.1,3,3,0.0210015587219137,0.0295013379545698,0.0292881725520871,0.0371147988666704,0.347757271405125,0.168316256009801
"381",0.2,0.3,0.4,0.1,3,3,0.023340325331051,0.0295269723567982,0.0293150978284242,0.0371226212211405,0.347926380883087,0.16852983886563
"382",0.3,0.3,0.4,0.1,3,3,0.026217089865687,0.0295585624408415,0.0293482825415421,0.0371322649835935,0.348134995133158,0.168793277561069
"383",0.4,0.3,0.4,0.1,3,3,0.0298178870693458,0.0295981952668279,0.0293899219891363,0.0371443703040207,0.348397058527454,0.169124152562331
"384",0.5,0.3,0.4,0.1,3,3,0.0344086131153465,0.0296488734154117,0.0294431757271944,0.0371598594547459,0.34873270327518,0.169547833430073
"385",0,0.4,0.4,0.1,3,3,0.0191028369867893,0.0334769679365301,0.0294554196158534,0.0371164702003315,0.347793395686281,0.169645326486203
"386",0.1,0.4,0.4,0.1,3,3,0.021037876251502,0.0335002852176217,0.0294774942806049,0.037122908452179,0.347932592198871,0.169821175711601
"387",0.2,0.4,0.4,0.1,3,3,0.0233803997256417,0.0335285554268686,0.0295042610387959,0.0371307171241168,0.348101502200863,0.17003453672141
"388",0.3,0.4,0.4,0.1,3,3,0.0262616329102503,0.0335633914129524,0.0295372490933964,0.037140343648551,0.348309862186504,0.170297690750275
"389",0.4,0.4,0.4,0.1,3,3,0.0298677571175794,0.0336070926102961,0.0295786394240998,0.0371524266542044,0.348571591203712,0.170628188236892
"390",0.5,0.4,0.4,0.1,3,3,0.0344647965536201,0.033662965989265,0.0296315701796998,0.0371678859885265,0.348906779762423,0.171051348717039
"391",0,0.5,0.4,0.1,3,3,0.0191443609464201,0.0385343870202255,0.0296928077515428,0.0371266351959684,0.348013194048408,0.171541639752401
"392",0.1,0.5,0.4,0.1,3,3,0.0210833788092931,0.0385601481578307,0.029714708241101,0.0371330590511402,0.348152178660412,0.171717171550131
"393",0.2,0.5,0.4,0.1,3,3,0.0234306054253667,0.0385913794045801,0.0297412629394873,0.0371408500068167,0.348320825844909,0.17193013980898
"394",0.3,0.5,0.4,0.1,3,3,0.0263174314152502,0.0386298609333285,0.0297739880947109,0.0371504542328428,0.348528851468054,0.172192795941709
"395",0.4,0.5,0.4,0.1,3,3,0.029930220461516,0.0386781299178808,0.0298150457218881,0.0371625084112692,0.34879014189549,0.172522643636072
"396",0.5,0.5,0.4,0.1,3,3,0.0345351551751383,0.0387398336507279,0.02986754570646,0.0371779292962945,0.349124734085269,0.172944926746412
"397",0,0,0.5,0.1,3,3,0.0190402156977131,0.0216386814175674,0.0333903237280545,0.0371011193307981,0.347461760687893,0.166807475544349
"398",0.1,0,0.5,0.1,3,3,0.0209692515837214,0.0216547716299764,0.0334153273927759,0.0371075788391174,0.347601266085847,0.166983705220544
"399",0.2,0,0.5,0.1,3,3,0.0233046771415019,0.0216742817586843,0.0334456462306475,0.0371154136828524,0.347770559590932,0.167197539751628
"400",0.3,0,0.5,0.1,3,3,0.0261774677385641,0.021698326603536,0.0334830131509034,0.0371250731721872,0.3479794081583,0.167461298820206
"401",0.4,0,0.5,0.1,3,3,0.0297735278254189,0.0217284963736457,0.0335299002562783,0.037137198837215,0.348241779244637,0.167792594176851
